Lassen Volcanic NP,Jun,2022,94788,0,22035,115,1193
Lassen Volcanic NP,May,2022,110025,0,28464,220,3307
Lassen Volcanic NP,Apr,2022,70558,0,17472,243,4086
Lassen Volcanic NP,Mar,2022,21836,0,4077,74,501
Lassen Volcanic NP,Feb,2022,13539,0,162,63,0
Lassen Volcanic NP,Jan,2022,7764,0,153,37,0
Lassen Volcanic NP,Dec,2023,6786,0,42,14,0
Lassen Volcanic NP,Nov,2023,7116,0,27,5,0
Lassen Volcanic NP,Oct,2023,9063,0,48,3,0
Lassen Volcanic NP,Sep,2023,9495,0,69,3,0
Lassen Volcanic NP,Aug,2023,44773,0,2421,105,358
Lassen Volcanic NP,Jul,2023,69877,0,13362,431,2534
Lassen Volcanic NP,Jun,2023,83646,0,23553,177,2044
Lassen Volcanic NP,May,2023,103383,0,20457,266,3936
Lassen Volcanic NP,Apr,2023,52352,0,4854,89,1017
Lassen Volcanic NP,Mar,2023,23184,0,39,53,0
Lassen Volcanic NP,Feb,2023,6180,0,60,21,0
Lassen Volcanic NP,Jan,2023,5775,0,21,8,0
Lassen Volcanic NP,Dec,2024,6438,0,81,13,0
Lassen Volcanic NP,Nov,2024,7527,0,45,34,0
Lassen Volcanic NP,Oct,2024,3894,0,69,20,0
Lassen Volcanic NP,Sep,2024,11793,0,720,3,0
Lassen Volcanic NP,Aug,2024,42657,0,5466,24,233
Lassen Volcanic NP,Jul,2024,56526,0,12624,50,1208
Lassen Volcanic NP,Jun,2024,16641,0,2625,34,789
Lassen Volcanic NP,May,2024,92058,0,23832,562,3519
Lassen Volcanic NP,Apr,2024,72903,0,17859,291,3051
Lassen Volcanic NP,Mar,2024,34227,0,2607,96,299
Lassen Volcanic NP,Feb,2024,6978,0,87,18,0
Lassen Volcanic NP,Jan,2024,6072,0,84,13,0
