Death Valley NP,Jul,2023,90250,1472,710,12,0
Death Valley NP,Jun,2023,85074,940,2077,29,0
Death Valley NP,May,2023,118331,1434,4863,192,0
Death Valley NP,Apr,2023,150659,2623,20912,1026,71
Death Valley NP,Mar,2023,151532,2550,37552,1734,135
Death Valley NP,Feb,2023,119684,1833,25709,1271,52
Death Valley NP,Jan,2023,87574,1492,18237,800,61
Death Valley NP,Dec,2024,126926,3507,20546,1743,68
Death Valley NP,Nov,2024,134355,3097,24832,1482,86
Death Valley NP,Oct,2024,134701,2265,10203,318,24
Death Valley NP,Sep,2024,109060,1640,1535,88,0
Death Valley NP,Aug,2024,114522,3117,749,21,0
Death Valley NP,Jul,2024,103049,2456,716,21,3
Death Valley NP,Jun,2024,72548,1399,862,23,0
Death Valley NP,May,2024,144778,2132,4611,65,0
Death Valley NP,Apr,2024,172045,2290,19123,688,34
Death Valley NP,Mar,2024,167996,2357,41043,2217,127
Death Valley NP,Feb,2024,128951,1559,26378,1064,75
Death Valley NP,Jan,2024,88882,1463,19760,1126,59
